0.169650, 0.350610, -1.302840, -1.600830, 0.133250, 0.397670, -0.101270, -0.180960, -0.327990, 1.008000, -2.142000, -0.013000, -0.301340, -0.153140, 0.019760, 0.160550, -0.234650, -1.096680, 0.470250, -0.060100, 0.282750, -4.185000, -0.271440, -0.713790, 0.074250, -0.290880, -0.644670, -7.275000, -2.273310, 0.200970, -16.161990, -0.305370, 
0.169650, 0.282750, -0.665280, -0.831600, 0.185250, 0.417430, -0.071630, -0.294060, -0.101790, 0.924000, -0.630000, 0.074750, -0.197600, -0.133380, 0.027170, 0.167960, -0.343330, -0.913900, 0.158400, 0.432720, 1.187550, -1.815000, 0.113100, -0.388080, 0.193050, -0.121200, 0.158340, -5.220000, -1.786980, 0.727650, -6.356220, -0.950040, 
0.226200, 0.294060, -0.013860, -0.720720, 0.146250, 0.469300, -0.207480, -0.135720, -0.000000, 0.077000, -0.364000, 0.104000, -0.167960, -0.182780, 0.056810, 0.165490, -0.088920, -0.508820, 0.188100, 0.132220, 0.192270, -3.990000, 0.418470, -0.221760, 0.034650, -0.484800, -0.554190, -7.560000, -1.391130, 0.893970, -0.180960, -0.407160, 
0.226200, 0.294060, -0.013860, -0.720720, 0.146250, 0.469300, -0.207480, -0.135720, -0.000000, 0.077000, -0.364000, 0.104000, -0.167960, -0.182780, 0.056810, 0.165490, -0.088920, -0.508820, 0.188100, 0.132220, 0.192270, -3.990000, 0.418470, -0.221760, 0.034650, -0.484800, -0.554190, -7.560000, -1.391130, 0.893970, -0.180960, -0.407160, 
0.226200, 0.294060, -0.013860, -0.720720, 0.146250, 0.469300, -0.207480, -0.135720, -0.000000, 0.077000, -0.364000, 0.104000, -0.167960, -0.182780, 0.056810, 0.165490, -0.088920, -0.508820, 0.188100, 0.132220, 0.192270, -3.990000, 0.418470, -0.221760, 0.034650, -0.484800, -0.554190, -7.560000, -1.391130, 0.893970, -0.180960, -0.407160, 
0.282750, 0.305370, 0.000000, -0.686070, 0.136500, 0.464360, -0.281580, 1.187550, -0.486330, -1.001000, -0.973000, -0.266500, -0.508820, -0.340860, 0.029640, 0.170430, -0.032110, -0.276640, 0.282150, -0.108180, 0.079170, -3.720000, 0.486330, -0.062370, -0.113850, -0.715080, -0.701220, -6.330000, -1.470300, 0.914760, -0.113100, -0.723840, 
0.282750, 0.350610, 0.020790, -0.658350, 0.104000, 0.491530, -0.343330, 1.357200, -1.006590, 0.952000, -1.022000, -0.169000, -1.390610, -0.392730, 0.034580, 0.158080, -0.034580, -0.237120, 0.277200, 0.504840, 1.311960, -0.915000, -0.033930, -0.422730, -0.103950, -0.169680, 0.689910, -6.225000, -1.549470, 0.706860, -0.475020, -1.447680, 
0.282750, 0.350610, 0.020790, -0.658350, 0.104000, 0.491530, -0.343330, 1.357200, -1.006590, 0.952000, -1.022000, -0.169000, -1.390610, -0.392730, 0.034580, 0.158080, -0.034580, -0.237120, 0.277200, 0.504840, 1.311960, -0.915000, -0.033930, -0.422730, -0.103950, -0.169680, 0.689910, -6.225000, -1.549470, 0.706860, -0.475020, -1.447680, 
0.282750, 0.350610, 0.020790, -0.658350, 0.104000, 0.491530, -0.343330, 1.357200, -1.006590, 0.952000, -1.022000, -0.169000, -1.390610, -0.392730, 0.034580, 0.158080, -0.034580, -0.237120, 0.277200, 0.504840, 1.311960, -0.915000, -0.033930, -0.422730, -0.103950, -0.169680, 0.689910, -6.225000, -1.549470, 0.706860, -0.475020, -1.447680, 
0.271440, 0.305370, 0.006930, -0.679140, 0.126750, 0.503880, -0.286520, -0.282750, -1.187550, -0.455000, -0.791000, -0.120250, -0.516230, -0.121030, 0.022230, 0.160550, -0.054340, -0.177840, 0.297000, 0.625040, 1.922700, 0.045000, 0.803010, -0.478170, 0.103950, -0.339360, 1.368510, -4.710000, -0.972660, 0.997920, -0.599430, -1.979250, 
