0.000019, -0.000000, -0.074644, -0.106707, -0.000000, -0.000000, -0.000000, 0.000026, 0.000009, 0.072880, -0.112210, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.068984, -0.042630, -0.000008, -0.000139, -0.001117, -0.001278, 0.000951, 0.000136, -0.000026, -0.000108, -0.001636, -0.000124, 0.001221, 0.000261, -0.213260, -0.002974, 
-0.000185, -0.000120, -0.214608, -0.323158, 0.000047, -0.000000, -0.000000, 0.000664, 0.000243, 0.183354, -0.329729, 0.000036, -0.000000, 0.000000, 0.000000, 0.000000, 0.177020, -0.150076, -0.000042, 0.001044, 0.005156, 0.000791, -0.006932, -0.000286, 0.000128, 0.001078, 0.003244, 0.006084, -0.006514, -0.000451, -0.655674, 0.001136, 
0.000105, 0.000251, 0.000010, 0.000062, -0.000012, -0.000000, -0.000000, 0.000025, 0.000094, -0.000026, 0.000010, 0.000018, -0.000000, 0.000000, 0.000000, 0.000000, -0.000829, 0.000415, -0.000000, -0.000548, -0.000130, -0.000025, 0.000593, 0.000374, -0.000008, -0.000472, -0.000009, -0.000012, 0.000641, 0.000541, 0.000070, 0.000054, 
0.000105, 0.000251, 0.000010, 0.000062, -0.000012, -0.000000, -0.000000, 0.000025, 0.000094, -0.000026, 0.000010, 0.000018, -0.000000, 0.000000, 0.000000, 0.000000, -0.000829, 0.000415, -0.000000, -0.000548, -0.000130, -0.000025, 0.000593, 0.000374, -0.000008, -0.000472, -0.000009, -0.000012, 0.000641, 0.000541, 0.000070, 0.000054, 
0.000105, 0.000251, 0.000010, 0.000062, -0.000012, -0.000000, -0.000000, 0.000025, 0.000094, -0.000026, 0.000010, 0.000018, -0.000000, 0.000000, 0.000000, 0.000000, -0.000829, 0.000415, -0.000000, -0.000548, -0.000130, -0.000025, 0.000593, 0.000374, -0.000008, -0.000472, -0.000009, -0.000012, 0.000641, 0.000541, 0.000070, 0.000054, 
0.000009, -0.000000, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, 0.397965, -0.012645, -0.406652, -0.067784, -0.128728, -0.176518, -0.176824, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, -0.000628, -0.000996, -0.000358, 0.001646, 0.000450, -0.000000, -0.000386, -0.000958, 0.000089, 0.001784, 0.000683, 0.000009, 0.000000, 
0.000009, -0.000000, 0.000000, 0.000009, -0.000000, -0.000000, -0.000000, 1.052669, -0.033925, -1.090748, -0.177105, -0.345710, -0.458563, -0.413578, 0.000000, 0.000000, -0.000393, 0.000196, -0.000000, 0.011083, 0.006469, 0.001929, -0.007941, -0.011438, -0.000095, 0.010923, 0.006795, 0.002976, -0.007541, -0.010631, -0.000010, 0.000000, 
0.000009, -0.000000, 0.000000, 0.000009, -0.000000, -0.000000, -0.000000, 1.052669, -0.033925, -1.090748, -0.177105, -0.345710, -0.458563, -0.413578, 0.000000, 0.000000, -0.000393, 0.000196, -0.000000, 0.011083, 0.006469, 0.001929, -0.007941, -0.011438, -0.000095, 0.010923, 0.006795, 0.002976, -0.007541, -0.010631, -0.000010, 0.000000, 
0.000009, -0.000000, 0.000000, 0.000009, -0.000000, -0.000000, -0.000000, 1.052669, -0.033925, -1.090748, -0.177105, -0.345710, -0.458563, -0.413578, 0.000000, 0.000000, -0.000393, 0.000196, -0.000000, 0.011083, 0.006469, 0.001929, -0.007941, -0.011438, -0.000095, 0.010923, 0.006795, 0.002976, -0.007541, -0.010631, -0.000010, 0.000000, 
-0.000010, -0.000000, 0.000000, -0.000009, -0.000000, -0.000000, -0.000000, 0.733904, -0.023350, -0.755140, -0.124215, -0.244361, -0.338158, -0.292081, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.007419, 0.012581, 0.004720, -0.017035, -0.007354, 0.000008, 0.008002, 0.013366, 0.002441, -0.017059, -0.007257, -0.000004, -0.000004, 
-0.000000, -0.000000, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, 0.244963, -0.008411, -0.250738, -0.040630, -0.083830, -0.080961, -0.073762, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, -0.000034, 0.004763, 0.001710, -0.006808, -0.000763, -0.000000, -0.000069, 0.004654, 0.000823, -0.006816, 0.000038, -0.000000, -0.000009, 
-0.000000, -0.000000, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, -0.019707, -0.054290, -0.010367, 0.012498, 0.002610, 0.008487, 0.009970, 0.000000, 0.000000, -0.000393, 0.000196, -0.000000, 0.000145, -0.000756, -0.000204, 0.001114, -0.000043, -0.000000, 0.000090, -0.000836, -0.000940, 0.001321, -0.000041, 0.015763, 0.029957, 
-0.000000, -0.000000, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, -0.019707, -0.054290, -0.010367, 0.012498, 0.002610, 0.008487, 0.009970, 0.000000, 0.000000, -0.000393, 0.000196, -0.000000, 0.000145, -0.000756, -0.000204, 0.001114, -0.000043, -0.000000, 0.000090, -0.000836, -0.000940, 0.001321, -0.000041, 0.015763, 0.029957, 
-0.000220, -0.000085, 0.000000, -0.000178, -0.000012, 0.000196, -0.000196, -0.060441, -0.148837, -0.031340, 0.026638, -0.006412, 0.035648, 0.035910, 0.000000, 0.000000, -0.000524, 0.000262, -0.000000, 0.028487, -0.009858, -0.007706, 0.017486, -0.025554, 0.000008, 0.028524, -0.010554, -0.007163, 0.018439, -0.026644, 0.051593, 0.086351, 
-0.000220, -0.000085, 0.000000, -0.000178, -0.000012, 0.000196, -0.000196, -0.060441, -0.148837, -0.031340, 0.026638, -0.006412, 0.035648, 0.035910, 0.000000, 0.000000, -0.000524, 0.000262, -0.000000, 0.028487, -0.009858, -0.007706, 0.017486, -0.025554, 0.000008, 0.028524, -0.010554, -0.007163, 0.018439, -0.026644, 0.051593, 0.086351, 
-0.000220, -0.000085, 0.000000, -0.000178, -0.000012, 0.000196, -0.000196, -0.060441, -0.148837, -0.031340, 0.026638, -0.006412, 0.035648, 0.035910, 0.000000, 0.000000, -0.000524, 0.000262, -0.000000, 0.028487, -0.009858, -0.007706, 0.017486, -0.025554, 0.000008, 0.028524, -0.010554, -0.007163, 0.018439, -0.026644, 0.051593, 0.086351, 
-0.000220, -0.000085, 0.000000, -0.000178, -0.000012, 0.000196, -0.000196, -0.060441, -0.148837, -0.031340, 0.026638, -0.006412, 0.035648, 0.035910, 0.000000, 0.000000, -0.000524, 0.000262, -0.000000, 0.028487, -0.009858, -0.007706, 0.017486, -0.025554, 0.000008, 0.028524, -0.010554, -0.007163, 0.018439, -0.026644, 0.051593, 0.086351, 
